182 LELAND AVE,,37.712679, -122.406972,SIDEWALK,0,0,COMPLETE
30 CLEVELAND ST,Alter Center,37.776813, -122.406926,SIDEWALK,0,0,COMPLETE
30 CLEVELAND ST,Alter Center,37.776813, -122.406926,SIDEWALK,0,0,COMPLETE
161 LELAND AVE,,37.712177, -122.406900,SIDEWALK,0,0,COMPLETE
159 LELAND AVE,,37.712177, -122.406900,SIDEWALK,0,0,COMPLETE
180 LELAND AVE,,37.712658, -122.406878,SIDEWALK,0,0,COMPLETE
176 LELAND AVE,,37.712634, -122.406787,SIDEWALK,0,0,COMPLETE
153 LELAND AVE,,37.712119, -122.406779,SIDEWALK,0,0,COMPLETE
151 LELAND AVE,,37.712119, -122.406779,SIDEWALK,0,0,COMPLETE
34 ELLIS ST,Crate & Barrel,37.785914, -122.406772,SIDEWALK,0,0,COMPLETE
170 LELAND AVE,,37.712599, -122.406713,SIDEWALK,0,0,COMPLETE
166 LELAND AVE,vacant,37.712569, -122.406636,SIDEWALK,0,0,COMPLETE
164 LELAND AVE,,37.712539, -122.406558,SIDEWALK,0,0,COMPLETE
160 LELAND AVE,,37.712539, -122.406558,SIDEWALK,0,0,COMPLETE
158 LELAND AVE,,37.712509, -122.406481,SIDEWALK,0,0,COMPLETE
156 LELAND AVE,,37.712509, -122.406481,SIDEWALK,0,0,COMPLETE
141 LELAND AVE,residential,37.712026, -122.406471,SIDEWALK,0,0,COMPLETE
1310 POTRERO AVE,Minimal Standard,37.751012, -122.406470,SIDEWALK,0,0,COMPLETE
146 LELAND AVE,,37.712448, -122.406325,SIDEWALK,0,0,COMPLETE
431 NATOMA ST,Tempest Bar,37.78114639, -122.40625958,SIDEWALK,0,0,COMPLETE
144 LELAND AVE,,37.712418, -122.406248,SIDEWALK,0,0,COMPLETE
142 LELAND AVE,,37.712418, -122.406248,SIDEWALK,0,0,COMPLETE
140 LELAND AVE,,37.712418, -122.406248,SIDEWALK,0,0,COMPLETE
136 LELAND AVE,,37.712388, -122.406170,SIDEWALK,0,0,COMPLETE
129 LELAND AVE,,37.711895, -122.406160,SIDEWALK,0,0,COMPLETE
125 LELAND AVE,,37.711895, -122.406160,SIDEWALK,0,0,COMPLETE
2635 23RD ST,Baby Nutritional Care,37.754173, -122.406096,SIDEWALK,0,0,COMPLETE
134 LELAND AVE,,37.712358, -122.406093,SIDEWALK,0,0,COMPLETE
121 LELAND AVE,,37.711864, -122.406083,SIDEWALK,0,0,COMPLETE
128 LELAND AVE,,37.712327, -122.406015,SIDEWALK,0,0,COMPLETE
117 LELAND AVE,,37.711834, -122.406005,SIDEWALK,0,0,COMPLETE
120 LELAND AVE,,37.712297, -122.405937,SIDEWALK,0,0,COMPLETE
107 LELAND AVE,Happy Family,37.711804, -122.405928,SIDEWALK,0,0,COMPLETE
107 LELAND AVE,Happy Family,37.711804, -122.405928,SIDEWALK,0,0,COMPLETE
116 LELAND AVE,,37.712267, -122.405860,SIDEWALK,0,0,COMPLETE
101 LELAND AVE,,37.711766, -122.405831,SIDEWALK,0,0,COMPLETE
112 LELAND AVE,,37.712237, -122.405782,SIDEWALK,0,0,COMPLETE
110 LELAND AVE,Luen Fat Bakery,37.712237, -122.405782,SIDEWALK,0,0,COMPLETE
562 GRANT AVE,Seidel Advertising and Marketing,37.792269, -122.405780,SIDEWALK,0,0,COMPLETE
95 LELAND AVE,,37.711721, -122.405714,SIDEWALK,0,0,COMPLETE
93 LELAND AVE,,37.711721, -122.405714,SIDEWALK,0,0,COMPLETE
106 LELAND AVE,,37.712206, -122.405705,SIDEWALK,0,0,COMPLETE
100 LELAND AVE,,37.712176, -122.405627,SIDEWALK,0,0,COMPLETE
97 LELAND AVE,,37.711683, -122.405617,SIDEWALK,0,0,COMPLETE
83 LELAND AVE,,37.711653, -122.405540,SIDEWALK,0,0,COMPLETE
73 LELAND AVE,,37.711592, -122.405384,SIDEWALK,0,0,COMPLETE
69 LELAND AVE,,37.711592, -122.405384,SIDEWALK,0,0,COMPLETE
71 LELAND AVE,Visiticion Valley One Link Career Center,37.711592, -122.405384,SIDEWALK,0,0,COMPLETE
98 LELAND AVE,,37.712070, -122.405355,SIDEWALK,0,0,COMPLETE
96 LELAND AVE,El Buen Saborz,37.712070, -122.405355,SIDEWALK,0,0,COMPLETE
65 LELAND AVE,,37.711547, -122.405268,SIDEWALK,0,0,COMPLETE
88 LELAND AVE,,37.712025, -122.405239,SIDEWALK,0,0,COMPLETE
82 LELAND AVE,,37.711995, -122.405161,SIDEWALK,0,0,COMPLETE
596 PACIFIC AVE,The Station SF & SF Fit Studio,37.797233, -122.405154,PARKING_LANE,0,0,COMPLETE
57 LELAND AVE,Visiticion Chinese Baptist Church,37.711502, -122.405152,SIDEWALK,0,0,COMPLETE
1001 POTRERO AVE,San Francisco General Hospital,37.755637, -122.405102,SIDEWALK,0,0,COMPLETE
78 LELAND AVE,,37.711965, -122.405084,SIDEWALK,0,0,COMPLETE
76 LELAND AVE,,37.711965, -122.405084,SIDEWALK,0,0,COMPLETE
825 MISSION ST,Green Papaya,37.783371, -122.405069,SIDEWALK,0,0,COMPLETE
55 LELAND AVE,,37.711457, -122.405059,SIDEWALK,0,0,COMPLETE
51 LELAND AVE,,37.711457, -122.405059,SIDEWALK,0,0,COMPLETE
68 LELAND AVE,,37.711919, -122.404967,SIDEWALK,0,0,COMPLETE
66 LELAND AVE,US Post Office,37.711919, -122.404967,SIDEWALK,0,0,COMPLETE
62 LELAND AVE,,37.711874, -122.404851,SIDEWALK,0,0,COMPLETE
58 LELAND AVE,Dunia Martinez,37.711844, -122.404773,SIDEWALK,0,0,COMPLETE
58 LELAND AVE,Dunia Martinez,37.711844, -122.404773,SIDEWALK,0,0,COMPLETE
45 LELAND AVE,,37.711368, -122.404743,SIDEWALK,0,0,COMPLETE
48 LELAND AVE,,37.711813, -122.404696,SIDEWALK,0,0,COMPLETE
41 LELAND AVE,Hansan Interior,37.711329, -122.404672,SIDEWALK,0,0,COMPLETE
77 MAIDEN LN,Joseph Cozza Salon,37.788096, -122.404647,SIDEWALK,0,0,COMPLETE
46 LELAND AVE,,37.711783, -122.404618,SIDEWALK,0,0,COMPLETE
37 LELAND AVE,Albert Dentist,37.711299, -122.404594,SIDEWALK,0,0,COMPLETE
37 LELAND AVE,Albert Dentist,37.711299, -122.404594,SIDEWALK,0,0,COMPLETE
165 POST ST,Sherwin Design Engineers,37.788514, -122.404557,SIDEWALK,0,0,COMPLETE
44 LELAND AVE,,37.711753, -122.404541,SIDEWALK,0,0,COMPLETE
35 LELAND AVE,,37.711271, -122.404523,SIDEWALK,0,0,COMPLETE
33A LELAND AVE,,37.711271, -122.404523,SIDEWALK,0,0,COMPLETE
31 LELAND AVE,,37.711271, -122.404523,SIDEWALK,0,0,COMPLETE
40 LELAND AVE,,37.711723, -122.404463,SIDEWALK,0,0,COMPLETE
29 LELAND AVE,,37.711226, -122.404406,SIDEWALK,0,0,COMPLETE
25 LELAND AVE,,37.711226, -122.404406,SIDEWALK,0,0,COMPLETE
21 LELAND AVE,,37.711226, -122.404406,SIDEWALK,0,0,COMPLETE
785 MARKET ST,Men's Warehouse,37.78539565, -122.40439104,SIDEWALK,0,0,COMPLETE
773 MARKET ST,Coffee Bean,37.785396, -122.404391,SIDEWALK,0,0,COMPLETE
890 BRYANT ST,,37.775398, -122.404389,SIDEWALK,0,0,COMPLETE
36 LELAND AVE,,37.711692, -122.404385,SIDEWALK,0,0,COMPLETE
34 LELAND AVE,,37.711692, -122.404385,SIDEWALK,0,0,COMPLETE
114 COLUMBUS AVE,Glamour Closet ,37.796668, -122.404342,SIDEWALK,0,0,COMPLETE
100 COLUMBUS AVE,Robert Domergue & Co.,37.796668, -122.404342,SIDEWALK,0,0,COMPLETE
560 JACKSON ST,Eden & Eden,37.796668, -122.404342,SIDEWALK,0,0,COMPLETE
30 LELAND AVE,Sun Fai Restaurant,37.711662, -122.404308,SIDEWALK,0,0,COMPLETE
32 LELAND AVE,,37.711662, -122.404308,SIDEWALK,0,0,COMPLETE
15 LELAND AVE,G&K Grocery,37.711178, -122.404284,SIDEWALK,0,0,COMPLETE
28 LELAND AVE,Eat Drink Play,37.711632, -122.404230,SIDEWALK,0,0,COMPLETE
26 LELAND AVE,,37.711632, -122.404230,SIDEWALK,0,0,COMPLETE
28 LELAND AVE,Eat Drink Play,37.711632, -122.404230,SIDEWALK,0,0,COMPLETE
9 LELAND AVE,,37.711118, -122.404128,SIDEWALK,0,0,COMPLETE
7 LELAND AVE,,37.711118, -122.404128,SIDEWALK,0,0,COMPLETE
5 LELAND AVE,,37.711088, -122.404041,SIDEWALK,0,0,COMPLETE
16 LELAND AVE,,37.711700, -122.403884,SIDEWALK,0,0,COMPLETE
635 08TH ST,Concourse Exhibition Center,37.771824, -122.403883,SIDEWALK,0,0,COMPLETE
801 BRANNAN ST,Concourse Exhibition Center,37.771824, -122.403883,SIDEWALK,0,0,COMPLETE
620 07TH ST,Concourse Exhibition Center,37.77182386, -122.40388263,SIDEWALK,0,0,COMPLETE
6 LELAND AVE,Bank of America,37.711473, -122.403821,SIDEWALK,0,0,COMPLETE
18 BOARDMAN PL,O'Paws,37.774752, -122.403398,SIDEWALK,0,0,COMPLETE
736 MISSION ST,Contemporary Jewish Museum,37.785909, -122.403364,SIDEWALK,0,0,COMPLETE
368 CLEMENTINA ST,Studio Hinrichs & Brick Design,37.781476, -122.403208,SIDEWALK,0,0,COMPLETE
201 FILBERT ST,Pearson office building,37.801942, -122.403205,SIDEWALK,0,0,COMPLETE
15 BOARDMAN PL,T-Dub's,37.775033, -122.403170,SIDEWALK,0,0,COMPLETE
699 MARKET ST,T-Mobile,37.787410, -122.403033,SIDEWALK,0,0,COMPLETE
953 HARRISON ST,The Wine Club,37.777861, -122.402855,SIDEWALK,0,0,COMPLETE
501 06TH ST,Turtle Tower Restaurant,37.776079, -122.402152,SIDEWALK,0,0,COMPLETE
300 DE HARO ST,San Francisco Center for the Book.,37.765725, -122.402024,SIDEWALK,0,0,COMPLETE
715 BRANNAN ST,Showplace Caffe,37.774116, -122.401475,SIDEWALK,0,0,COMPLETE
410 HARRIET ST,Podesta Baldocchi Flowers (closed at this location),37.773994, -122.401323,SIDEWALK,0,0,COMPLETE
717 BATTERY ST,new health club,37.797882, -122.401285,SIDEWALK,0,0,COMPLETE
633 BATTERY ST,Jackson Place Salon,37.797147, -122.401161,SIDEWALK,0,0,COMPLETE
712 BATTERY ST,,37.797821, -122.400724,SIDEWALK,0,0,COMPLETE
1 UNION ST,Sherwood Design Engineers,37.801237, -122.400720,SIDEWALK,0,0,COMPLETE
850 07TH ST,Zephyr Real Estate,37.77039986, -122.40070301,SIDEWALK,0,0,COMPLETE
581 MARKET ST,Stacey's Bookstore,37.789405, -122.400544,SIDEWALK,0,0,COMPLETE
114 SANSOME ST,,37.791500, -122.400450,SIDEWALK,0,0,COMPLETE
370 04TH ST,Code Salon / Peet's Coffee,37.780976, -122.400246,SIDEWALK,0,0,COMPLETE
1796 18TH ST,Potrero Health and Medical Services,37.762550, -122.400227,SIDEWALK,0,0,COMPLETE
604 MISSION ST,Katz and Mondo Cafe,37.787973, -122.400185,SIDEWALK,0,0,COMPLETE
1600 17TH ST,Thee Parkside,37.765168, -122.399885,SIDEWALK,0,0,COMPLETE
801 TOLAND ST,SCRAP Inc.,37.741345, -122.399802,SIDEWALK,0,0,COMPLETE
111 MINNA ST,111 Minna Gallery,37.787297, -122.399367,SIDEWALK,0,0,COMPLETE
460 TOWNSEND ST,Academy of Art University,37.774468, -122.398812,SIDEWALK,0,0,COMPLETE
455 ARKANSAS ST,American College of Traditional Chinese Medicine,37.760626, -122.398003,SIDEWALK,0,0,COMPLETE
95 HAWTHORNE ST,US Department of State SF Passport Agency,37.785050, -122.397898,SIDEWALK,0,0,COMPLETE
8 DAVIS ST,east side of Davis St between California St and Market St,37.797628, -122.397791,SIDEWALK,0,0,COMPLETE
46 DAVIS ST,east side of Davis St between California St and Market St,37.797628, -122.397791,SIDEWALK,0,0,COMPLETE
42 DAVIS ST,east side of Davis St between California St and Market St,37.797628, -122.397791,SIDEWALK,0,0,COMPLETE
40 DAVIS ST,east side of Davis St between California St and Market St,37.797628, -122.397791,SIDEWALK,0,0,COMPLETE
4 DAVIS ST,east side of Davis St between California St and Market St,37.797628, -122.397791,SIDEWALK,0,0,COMPLETE
38 DAVIS ST,east side of Davis St between California St and Market St,37.797628, -122.397791,SIDEWALK,0,0,COMPLETE
34 DAVIS ST,east side of Davis St between California St and Market St,37.797628, -122.397791,SIDEWALK,0,0,COMPLETE
32 DAVIS ST,east side of Davis St between California St and Market St,37.797628, -122.397791,SIDEWALK,0,0,COMPLETE
30 DAVIS ST,east side of Davis St between California St and Market St,37.797628, -122.397791,SIDEWALK,0,0,COMPLETE
26 DAVIS ST,east side of Davis St between California St and Market St,37.797628, -122.397791,SIDEWALK,0,0,COMPLETE
16 DAVIS ST,east side of Davis St between California St and Market St,37.797628, -122.397791,SIDEWALK,0,0,COMPLETE
10 DAVIS ST,east side of Davis St between California St and Market St,37.797628, -122.397791,SIDEWALK,0,0,COMPLETE
50 FREMONT ST,Office Building,37.790304, -122.397365,SIDEWALK,0,0,COMPLETE
600 FOLSOM ST,Mehfil Indian Cuisine,37.785535, -122.397125,SIDEWALK,0,0,COMPLETE
1536 20TH ST,State Farm Insurance,37.760171, -122.397043,SIDEWALK,0,0,COMPLETE
1532 20TH ST,Flo's Barber Shop,37.760171, -122.397043,SIDEWALK,0,0,COMPLETE
1542 20TH ST,Zephyr Real Estate office,37.760221, -122.396831,SIDEWALK,0,0,COMPLETE
1524 20TH ST,Good Life Grocery,37.760221, -122.396831,SIDEWALK,0,0,COMPLETE
1233 17TH ST,Bottom of the Hill bar,37.764922, -122.396415,SIDEWALK,0,0,COMPLETE
657 HARRISON ST,Supperclub Restaurant,37.783067, -122.396302,SIDEWALK,0,0,COMPLETE
212 RITCH ST,Darwin Cafe,37.780530, -122.396207,SIDEWALK,0,0,COMPLETE
212 RITCH ST,Darwin Cafe,37.780530, -122.396207,PARKING_LANE,0,0,COMPLETE
1315 18TH ST,Farley's,37.762452, -122.395966,SIDEWALK,0,0,COMPLETE
6275 03RD ST,Horns,37.72110797, -122.39585062,SIDEWALK,0,0,COMPLETE
1 MARKET ST,One Market Restaurant,37.79387152, -122.39486524,SIDEWALK,0,0,COMPLETE
46 SOUTH PARK,Sugarcane,37.782184, -122.393810,SIDEWALK,0,0,COMPLETE
150 SPEAR ST,multiple,37.791753, -122.393614,SIDEWALK,0,0,COMPLETE
5411 03RD ST,McDonalds,37.727920, -122.392618,SIDEWALK,0,0,COMPLETE
221 KING ST,AIM Mail Center #92 Business,37.777133, -122.392176,SIDEWALK,0,0,COMPLETE
737 03RD ST,SBC Pizza & Deli,37.778499, -122.391985,SIDEWALK,0,0,COMPLETE
747 03RD ST,Polo Grounds,37.778499, -122.391985,SIDEWALK,0,0,COMPLETE
51 FEDERAL ST,multiple,37.783523, -122.391715,SIDEWALK,0,0,COMPLETE
151 TOWNSEND ST,Bagel Bakery,37.779252, -122.391369,SIDEWALK,0,0,COMPLETE
1095 INDIANA ST,Muni Woods Division,37.756907, -122.390525,SIDEWALK,0,0,COMPLETE
900 22ND ST,Cup of Blues,37.758042, -122.390413,SIDEWALK,0,0,COMPLETE
701 02ND ST,Paragon Restaurant,37.78063023, -122.38962498,PARKING_LANE,0,0,COMPLETE
950 HOLLISTER AVE,Bret Harte (PreK & SA) CDC,37.718359, -122.389494,SIDEWALK,0,0,COMPLETE
732 22ND ST,Just for You Cafe,37.758136, -122.388873,SIDEWALK,0,0,COMPLETE
2490 03RD ST,Yield Wine Bar,37.758155, -122.388561,SIDEWALK,0,0,COMPLETE
2920 03RD ST,El Nino Training Center,37.75197164, -122.38796548,SIDEWALK,0,0,COMPLETE
1074 ILLINOIS ST,Olivier's Butchery,37.759246, -122.387917,SIDEWALK,0,0,COMPLETE
2569 03RD ST,Museum of Craft and Design,37.756713, -122.387658,SIDEWALK,0,0,COMPLETE
3801 03RD ST,Bayview Plaza,37.741940, -122.387432,SIDEWALK,0,0,COMPLETE
1195 EVANS AVE,Elmco & Associates,37.73814111, -122.38075190,SIDEWALK,0,0,COMPLETE
1195 EVANS AVE,Speakeasy Brewery,37.73814111, -122.38075190,SIDEWALK,0,0,COMPLETE
800 INNES AVE,Literacy Environmental Justice,37.731248, -122.373905,SIDEWALK,0,0,COMPLETE
702 EARL ST,IGC,37.73041062, -122.37183529,SIDEWALK,0,0,COMPLETE
3112 CALIFORNIA ST,Lora Dukler Couture,37.787454, -122.445610,SIDEWALK,0,0,COMPLETE
2193 MISSION ST,Weird Fish,37.761956, -122.419311,SIDEWALK,0,0,COMPLETE
3185 MISSION ST,High Bridge Arms,37.745939, -122.419579,SIDEWALK,0,0,COMPLETE
5 EMBARCADERO CENTER,Hyatt,37.794147, -122.396412,SIDEWALK,0,0,COMPLETE
1727 HAIGHT ST,Red Vic Movie House,37.769417, -122.451035,SIDEWALK,0,0,COMPLETE
402 FILBERT ST,Garfield Elementary School / CDC,37.801781, -122.406174,SIDEWALK,0,0,COMPLETE
1790 WASHINGTON ST,Jennifer's Convertibles,37.793157, -122.422648,SIDEWALK,0,0,COMPLETE
304 PLYMOUTH AVE,Midway Barber Shop,37.713247, -122.456009,SIDEWALK,0,0,COMPLETE
1329 EVANS AVE,Literacy Environmental Justice,37.739871, -122.383144,SIDEWALK,0,0,COMPLETE
2399 MISSION ST,Pete's BBQ,37.758684, -122.418975,SIDEWALK,0,0,COMPLETE
615 MISSION ST,Patrick and Co.,37.787762, -122.400005,SIDEWALK,0,0,COMPLETE
401 JUDAH ST,Clean X-Press,37.762121, -122.466183,SIDEWALK,0,0,COMPLETE
5178 MISSION ST,Leslies Beauty Salon,37.715913, -122.441632,SIDEWALK,0,0,COMPLETE
3263 MISSION ST,San Miguel Restaurant,37.745560, -122.420199,SIDEWALK,0,0,COMPLETE
579 CASTRO ST,Anchor Oyster Bar,37.759613, -122.434817,SIDEWALK,0,0,COMPLETE
1746 UNION ST,Bella & Daisy's Dog Bakery & Boutique,37.798097, -122.428044,SIDEWALK,0,0,COMPLETE
527 VALENCIA ST,Casanova Lounge,37.764466, -122.421777,SIDEWALK,0,0,COMPLETE
500 NOE ST,,37.760985, -122.432844,SIDEWALK,0,0,COMPLETE
None,Geneva and Naples (pavement to parks),37.714214, -122.436189,SIDEWALK,0,0,COMPLETE
3478 MISSION ST,Kathy's Boutique,37.740996, -122.422927,SIDEWALK,0,0,COMPLETE
1220 IRVING ST,Andronico's,37.763897, -122.470841,SIDEWALK,0,0,COMPLETE
505 NATOMA ST,Boxcar Theatre,37.780050, -122.407741,SIDEWALK,0,0,COMPLETE
509 MINNA ST,Pontiac Hostel Hotel,37.780351, -122.408288,SIDEWALK,0,0,COMPLETE
1758 CHURCH ST,Great Hair Cuts,37.742750, -122.426622,SIDEWALK,0,0,COMPLETE
999 MARIPOSA ST,Center Hardware & Supply,37.763988, -122.393732,SIDEWALK,0,0,COMPLETE
220 CLEMENT ST,Park Life,37.783136, -122.461449,SIDEWALK,0,0,COMPLETE
450 RAYMOND AVE,Visitacion Valley MS,37.714736, -122.412488,SIDEWALK,0,0,COMPLETE
1750 GEARY BLVD,Kabuki Springs and Spa,37.784679, -122.432158,SIDEWALK,0,0,COMPLETE
1890 UNION ST,Extreme Pizza,37.797751, -122.430351,SIDEWALK,0,0,COMPLETE
1679 CHURCH ST,Katz Speech,37.744071, -122.426577,SIDEWALK,0,0,COMPLETE
3174 MISSION ST,Eco Jewelers,37.746364, -122.419559,SIDEWALK,0,0,COMPLETE
None,"John Muir and Skyline Blvd (Fort Funston, north entrance)",37.718951, -122.500339,SIDEWALK,0,0,COMPLETE
1528 GRANT ST,Public Barber Salon,37.801070, -122.407670,SIDEWALK,0,0,COMPLETE
1730 YOSEMITE ST,Trouble Coffee,37.728293, -122.394192,SIDEWALK,0,0,COMPLETE
None,Balboa and Great Hwy (Ocean Beach),37.775081, -122.511289,SIDEWALK,3,6,COMPLETE
None,Great Hwy and JFK (Ocean Beach),37.770474, -122.510950,SIDEWALK,3,6,COMPLETE
None,Great Hwy and JFK (Ocean Beach),37.770474, -122.510950,SIDEWALK,3,6,COMPLETE
None,Great Highway and Lincoln (O'Shaughnessy seawall planting beds),37.764650, -122.510670,SIDEWALK,2,4,COMPLETE
800 GREAT HWY,Ocean Beach,37.772707, -122.510420,SIDEWALK,3,6,COMPLETE
None,Great Hwy and Lincoln (Ocean Beach),37.764033, -122.510370,SIDEWALK,3,6,COMPLETE
760 LA PLAYA,Ocean View Dental,37.774536, -122.509795,SIDEWALK,1,2,COMPLETE
728 LA PLAYA,Fit Club,37.774536, -122.509795,SIDEWALK,1,2,COMPLETE
None,Judah and La Playa,37.760260, -122.509560,SIDEWALK,3,6,COMPLETE
1301 GREAT HWY,Judah and La Playa,37.76136744, -122.50938083,SIDEWALK,1,2,COMPLETE
None,Great Highway and Noriega (O'Shaughnessy seawall planting beds),37.752810, -122.509090,SIDEWALK,2,4,COMPLETE
1396 LA PLAYA,Java Beach Cafe,37.760451, -122.508931,SIDEWALK,1,2,COMPLETE
None,Judah and La Playa,37.760140, -122.508920,SIDEWALK,1,2,COMPLETE
4245 LAWTON ST,Sunset Co-op Nursery School,37.756384, -122.508503,SIDEWALK,4,8,COMPLETE
4300 JUDAH ST,Beachside Cafe,37.760569, -122.508258,SIDEWALK,2,4,COMPLETE
4542 IRVING ST,Cajun Pacific Restaurant,37.76239130, -122.50692014,SIDEWALK,1,2,COMPLETE
None,Great Hwy and Sloat (Ocean Beach),37.735410, -122.506820,SIDEWALK,3,6,COMPLETE
None,Great Hwy and Sloat (Ocean Beach),37.735410, -122.506820,SIDEWALK,1,2,COMPLETE
4541 IRVING ST,3 Fish Studios,37.762008, -122.506750,SIDEWALK,2,4,COMPLETE
3620 WAWONA ST,,37.736322, -122.505751,SIDEWALK,1,2,COMPLETE
3901 NORIEGA ST,The Pizza Place,37.752698, -122.505608,SIDEWALK,1,2,COMPLETE
3901 NORIEGA ST,The Pizza Place,37.752698, -122.505608,SIDEWALK,2,4,COMPLETE
4041 JUDAH ST,Thai Cottage,37.760229, -122.505550,SIDEWALK,1,2,COMPLETE
4035 JUDAH ST,General Store and Two Birds Fly,37.760198, -122.505461,SIDEWALK,1,2,COMPLETE
4033 JUDAH ST,Trouble Coffee Company,37.760201, -122.505375,SIDEWALK,1,2,COMPLETE
4033 JUDAH ST,Trouble Coffee Company,37.760201, -122.505375,SIDEWALK,2,4,COMPLETE
3639 TARAVAL ST,Riptide Bar,37.741572, -122.505326,SIDEWALK,3,6,COMPLETE
3639 TARAVAL ST,Riptide Bar,37.741572, -122.505326,SIDEWALK,1,2,COMPLETE
4019 JUDAH ST,Celia's By the Beach,37.760244, -122.505205,SIDEWALK,1,2,COMPLETE
4001 JUDAH ST,Outerlands Cafe,37.760252, -122.505019,SIDEWALK,1,2,COMPLETE
4001 JUDAH ST,Outerlands Cafe,37.760252, -122.505019,SIDEWALK,2,4,COMPLETE
4001 JUDAH ST,Feel Real Coffee House,37.760252, -122.505019,SIDEWALK,2,4,COMPLETE
4005 JUDAH ST,Wo's Restaurant,37.760252, -122.505019,SIDEWALK,1,2,COMPLETE
2898 SLOAT BLVD,John's Ocean Beach Cafe,37.735854, -122.504737,SIDEWALK,0,0,COMPLETE
3809 NORIEGA ST,,37.752778, -122.504583,SIDEWALK,0,0,COMPLETE
3940 JUDAH ST,Sea Breeze Cafe,37.760629, -122.504582,SIDEWALK,0,0,COMPLETE
3930 JUDAH ST,Other Avenues Food Co-op,37.760742, -122.504339,SIDEWALK,0,0,COMPLETE
3925 JUDAH ST,,37.76024868, -122.50430374,SIDEWALK,0,0,COMPLETE
3906 JUDAH ST,Judahlicious,37.760685, -122.504083,SIDEWALK,1,0,COMPLETE
3906 JUDAH ST,Judahlicious,37.760685, -122.504083,SIDEWALK,1,0,COMPLETE
3914 JUDAH ST,Beach Burrito,37.760685, -122.504083,SIDEWALK,1,0,COMPLETE
1775 44TH AVE,Noriega CDC (PreK & SA) / Francis Scott Key (SA) Satellite CDC,37.753834, -122.503654,SIDEWALK,1,0,COMPLETE
25 POINT LOBOS AVE,Walgreens,37.779429, -122.503565,SIDEWALK,2,0,COMPLETE
1 ZOO RD,San Francisco Zoo,37.732909, -122.503240,SIDEWALK,12,0,COMPLETE
1 ZOO RD,San Francisco Zoo,37.732909, -122.503240,SIDEWALK,2,0,COMPLETE
2650 SLOAT BLVD,Java Beach Cafe,37.735689, -122.502910,SIDEWALK,1,0,COMPLETE
2650 SLOAT BLVD,Java Beach Cafe,37.735689, -122.502910,SIDEWALK,1,0,COMPLETE
3655 LAWTON ST,Kaila's Corner Cup,37.756666, -122.502228,SIDEWALK,1,0,COMPLETE
3950 BALBOA ST,Irma's Richmond Market,37.775770, -122.501453,SIDEWALK,1,0,COMPLETE
3050 TARAVAL ST,Vanida Thai Kitchen restaurant,37.74227099, -122.49901644,SIDEWALK,1,0,COMPLETE
3717 BALBOA ST,The Nibs Bakery,37.775402, -122.498737,SIDEWALK,1,0,COMPLETE
3001 TARAVAL ST,Walgreens,37.741789, -122.498710,SIDEWALK,1,0,COMPLETE
2601 40TH AVE,South Sunset Playground,37.737387, -122.498452,SIDEWALK,1,0,COMPLETE
3004 TARAVAL ST,Bike Nook,37.74225580, -122.49842544,SIDEWALK,1,2,COMPLETE
3651 BALBOA ST,M D Salon,37.77546298, -122.49815170,SIDEWALK,1,2,COMPLETE
3630 BALBOA ST,Balboa Theatre,37.775900, -122.497980,SIDEWALK,1,2,COMPLETE
3625 BALBOA ST,Hockey Haven,37.775445, -122.497801,SIDEWALK,1,2,COMPLETE
2833 VICENTE ST,"Urban Farmer Store, The",37.738095, -122.497688,SIDEWALK,2,4,COMPLETE
3138 NORIEGA ST,,37.753546, -122.497577,SIDEWALK,1,2,COMPLETE
3151 ORTEGA ST,A.P. Giannini MS,37.74968004, -122.49731133,SIDEWALK,2,4,COMPLETE
550 37TH AVE,Marriot,37.778530, -122.497195,SIDEWALK,1,2,COMPLETE
3512 BALBOA ST,The Sweet House,37.77599855, -122.49654984,SIDEWALK,1,2,COMPLETE
3519 BALBOA ST,Cassava Bakery,37.775606, -122.496526,SIDEWALK,2,4,COMPLETE
3434 BALBOA ST,Simple Pleasures Cafe,37.776028, -122.495814,SIDEWALK,1,2,COMPLETE
3425 BALBOA ST,Elevation,37.775652, -122.495430,SIDEWALK,1,2,COMPLETE
3401 IRVING ST,Toby's Sunset Soccer Supply,37.762551, -122.494431,SIDEWALK,0,0,COMPLETE
3243 BALBOA ST,Mixed Nuts,37.775643, -122.493464,SIDEWALK,0,0,COMPLETE
3131 CLEMENT ST,Art Gallery,37.781394, -122.493058,SIDEWALK,0,0,COMPLETE
3140 BALBOA ST,Century Kitchen Cabinets,37.776168, -122.492786,SIDEWALK,0,0,COMPLETE
2312 VICENTE ST,Living Waters Fellowship,37.738815, -122.491832,SIDEWALK,0,0,COMPLETE
3010 CLEMENT ST,dental office,37.781957, -122.491601,SIDEWALK,0,0,COMPLETE
2717 JUDAH ST,Cloud Rest Healing Center,37.760824, -122.491272,SIDEWALK,1,2,COMPLETE
2516 NORIEGA ST,,37.753837, -122.490726,SIDEWALK,1,2,COMPLETE
2222 TARAVAL ST,7-Eleven,37.742666, -122.490045,SIDEWALK,0,0,COMPLETE
6555 GEARY BLVD,Ta Kioh Buddhist Temple,37.779548, -122.489804,SIDEWALK,0,0,COMPLETE
2550 JUDAH ST,The Animal Connection,37.761333, -122.489669,SIDEWALK,0,0,COMPLETE
